#Select Statistics Per TCE From the Data Validation XML Files
#Mission = TESS
#Search = tess2018235142541 
#Sectors = s0002-s0002
#Created Date = 2018-12-11
#
tceid,ticid,planetNumber,planetCandidateCount,starTeffKelvin,starLoggCgs,orbitalPeriodDays,orbitalPeriodDays_err,planetRadiusEarthRadii,planetRadiusEarthRadii_err,ratioPlanetRadiusToStarRadius,ratioSemiMajorAxisToStarRadius,semiMajorAxisAu,starRadiusSolarRadii,transitDepthPpm,transitDepthPpm_err,transitDurationHours,transitEpochBtjd,transitEpochBtjd_err,transitIngressTimeHours,minImpactParameter,ws_mes,ws_mesphase,expectedtransitcount,chiSquare2,mes,maxses,equilibriumTempKelvin,InsolationFlux
00179637488-01,179637488,1,1,5780,4.438,1.64686,0.000970684,26.4188,14.8023,0.241997,1.37649,0.0273061,1,28285.8,1826.26,11.5636,1354.98,0.00925364,5.78178,0.96819,2.46802,1.20139,17,23.0424,7.45653,3.61424,1543.44,1341.16
00179985566-01,179985566,1,4,5521,3.99793,11.0347,-1,60.7299,-1,0.340138,25.0471,0.0961029,1.63548,0,0,4.5,1363.43,-1,1.15227,0.1,1941.86,5.36805,0,502.105,5158.14,3664.61,1005,241.089
00179985566-02,179985566,2,4,5521,3.99793,22.0711,4.70336e-005,69.8417,8.35871,0.391171,33.274,0.152562,1.63548,167007,83.6544,6.6015,1357.76,3.25826e-005,2.38274,0.489312,107.911,0.58056,2,14.7364,2205.4,1568.55,797.645,95.6665
00179985566-03,179985566,3,4,5521,3.99793,11.2556,-1,8.11423,-1,0.0454464,25.5734,0.0973808,1.63548,2436.13,-1,3.5,1358.12,-1,0.153694,0.1,9.1242,0.60139,3,172.926,41.8717,57.6959,998.379,234.803
00179985566-04,179985566,4,4,5521,3.99793,6.23677,0.0109559,12.5546,11.6789,0.0703163,1.49328,0.0656954,1.63548,1720.95,5506.26,16.7341,1357.56,0.0236208,8.36706,0.999999,3.21549,2.85,4,130.669,22.1359,29.1745,1215.53,515.917
00179985715-01,179985715,1,1,4157,4.59257,6.61315,0.00214438,2.61646,1.84825,0.0354838,20.0666,0.0597959,0.675431,1424.75,169.95,2.24834,1359.54,0.00404366,0.105143,0.525159,3.02562,3.73611,4,1.22989,8.84285,5.40239,616.491,34.1372
00180551164-01,180551164,1,1,4911,4.507,0.292458,1.23957e-005,16.1239,18.9407,0.178172,1.60353,0.00802694,0.828951,11770.4,1046.68,1.16204,1354.34,0.000544736,0.581018,0.999999,10.3443,0.14453,94,19.8841,9.82731,2.87216,2202.17,5558.09
00180724703-01,180724703,1,2,6691,4.438,1.12274,-1,6.41878,-1,0.0587963,6.05885,0.0211515,1,464993,0,1.5,1355.04,-1,0.0848192,0.1,11.9568,0.55746,0,186.122,64.6883,17.9147,2030.08,4013.94
00180724703-02,180724703,2,2,6691,4.438,0.280712,3.15621e-005,15.8182,5.57673,0.144896,1.14497,0.00839453,1,8443.99,703.384,3.31743,1354.34,0.00173191,1.65872,0.999338,7.79086,0.18895,99,47.2867,16.5729,5.55485,3222.44,25483.6
00183072936-01,183072936,1,1,5716,4.45784,13.3307,0.00453535,3.59904,2.58602,0.0333912,38.7696,0.110825,0.987307,1303.02,199.219,2.68659,1366.37,0.00320534,0.0887275,0.148658,2.62831,6.02639,2,2.58493,7.19066,5.54428,752.819,75.9073
00183230834-01,183230834,1,2,4102,4.438,0.401314,4.20823e-005,1.47743,0.877839,0.0135333,1.97902,0.0106532,1,224.747,23.197,1.64778,1354.36,0.00133238,0.0243073,0.0310719,9.2452,0.20676,68,27.499,7.33534,2.74766,1753.67,2235.19
00183230834-02,183230834,2,2,4102,4.438,0.40153,3.97221e-005,1.4865,0.888063,0.0136164,2.05615,0.010657,1,227.56,19.4789,1.58126,1354.16,0.00127824,0.0232489,0.00429945,0,0.20069,69,56.5557,10.9002,3.7342,1753.36,2233.59
00183373104-01,183373104,1,1,44875,5.80276,14.9893,0.0173277,4.52032,9.43901,0.281676,7.92453,0.0945091,0.147,36788.6,3377.82,11.7621,1365.47,0.0121091,5.88105,0.996436,9.51598,0.94722,2,0.43168,12.1909,8.9172,2469.55,8790.11
00183528244-01,183528244,1,1,6414.72,4.438,14.4528,0.00392731,4.21259,5.09657,0.0136435,31.8775,0.232347,2.82827,212.956,22.4362,3.50561,1364.96,0.00277143,0.0473599,0.0584579,2.55041,-3.16944,2,6.16938,8.99312,8.29762,987.556,224.785
00183529462-01,183529462,1,1,6493,4.08299,14.4619,0.00493827,12.3971,10.2904,0.0654447,6.82384,0.1278,1.73517,1743.37,83.1693,6.22452,1364.96,0.00349309,3.11226,0.99532,2.49537,-3.41528,2,12.2948,19.1389,15.5712,1055.71,293.558
00183530436-01,183530436,1,2,5915.8,4.14,0.276048,1.2001e-005,3.50446,1.2223,0.0217001,2.09212,0.00857399,1.4793,495.589,31.322,0.854233,1354.17,0.000493766,0.0330261,0.656559,10.5466,0.1375,100,57.248,10.3697,2.76001,3428.8,32665.5
00183530436-02,183530436,2,2,5915.8,4.14,0.276027,2.96248e-005,6.21371,8.48407,0.0384762,1.0817,0.00857354,1.4793,506.684,821.788,1.57421,1354.32,0.00150661,0.787104,0.999998,0,0.13749,99,76.2107,10.4551,3.1033,3428.89,32668.9
00183530599-01,183530599,1,1,4574,4.56883,14.8524,0.00944078,2.64452,0.510026,0.0331219,11.5723,0.106181,0.731355,951.098,114.484,5.3658,1364.82,0.00662134,0.684974,0.877374,4.80172,1.47639,2,0.1437,8.54175,6.47241,529.697,18.6051
00183532609-01,183532609,1,1,5600,4.50501,16.3183,0.000501479,12.3595,0.0902124,0.12044,26.0826,0.127261,0.94,15535.5,185.4,4.43707,1358.92,0.000342155,0.746363,0.628031,2.92468,0.62778,2,0.26589,86.5461,62.2669,671.578,48.0737
00183537452-01,183537452,1,1,4800,4.53527,3.92274,7.38497e-005,8.56917,0.129548,0.0969061,12.5727,0.0455997,0.81,11502.3,71.8658,2.61619,1356.41,0.000268154,0.231896,0.0392086,3.88083,0.41806,7,1.51273,171.827,70.7977,892.678,150.072
00183537458-01,183537458,1,1,6061,4.32567,0.227894,7.14578e-007,27.5055,4.30099,0.208125,1.34458,0.00761253,1.21058,17359,3125.47,1.4876,1354.28,4.22652e-005,0.743802,1,2.35558,-0.05521,120,2979.36,285.274,41.2437,3372.63,30577
00183596242-01,183596242,1,2,3580,4.438,0.222799,4.25637e-007,51.5211,6.30913,0.471935,1.77248,0.00719611,1,113287,261.255,1.45887,1354.27,2.66062e-005,0.729434,0.930704,46.1318,0.06134,123,56818,716.563,122.718,1862.2,2842
00183596242-02,183596242,2,2,3580,4.438,0.445697,2.15151e-005,13.7536,28.6025,0.125983,1.54566,0.0114248,1,5742.32,4902.17,1.54793,1354.36,0.0034946,0.773964,0.999991,4.17851,0.23829,62,445.37,24.1038,9.87484,1477.92,1127.52
00183979262-01,183979262,1,2,6270,3.61332,3.43078,4.57179e-005,30.3035,4.81803,0.0971039,6.11321,0.0476387,2.8586,9039.82,44.0796,3.12915,1356.98,0.000194347,0.777858,0.826531,19.5978,1.70972,8,167.61,218.4,87.6078,2143.17,4985.93
00183979262-02,183979262,2,2,6270,3.61332,3.42991,0.000533447,9.24657,1.49541,0.0296295,3.42218,0.0476306,2.8586,716.752,34.6292,3.18178,1355.27,0.00220763,0.792513,0.949487,1.94739,1.33472,8,3.94088,18.6948,8.61783,2143.35,4987.62
00183985250-01,183985250,1,1,5422,4.42223,0.792072,1.49535e-005,3.96475,1.35887,0.0366856,8.99281,0.0164495,0.989961,1584.2,42.9218,0.686972,1354.21,0.00027466,0.0253161,0.193154,1.9551,0.3875,35,80.9332,35.4779,8.94726,1856.02,2804.5
00184240468-01,184240468,1,1,5680.8,3.59,14.7735,0.0111202,3.25416,0.595409,0.0258411,7.20072,0.0676335,1.15352,766.313,80.7237,15.9855,1365.05,0.00793926,0.413033,0.13957,1.76741,5.75833,2,3.08697,8.18145,6.61613,1035.22,271.427
00184240683-01,184240683,1,1,5700,4.39502,1.62839,3.40622e-005,12.1821,0.140212,0.108339,5.83787,0.026744,1.03,13802.2,111.328,2.37613,1355.51,0.000304926,0.234348,0.00847786,2.91931,1.05177,17,229.045,121.838,34.019,1560.89,1402.85
00188579557-01,188579557,1,1,4938,4.45888,13.5633,0.000327885,41.2095,10.2377,0.428907,44.8336,0.103923,0.8801,136784,1376.06,2.75481,1363.76,0.000252778,1.3774,0.788498,3.04957,-2.93056,2,186586,554.594,713.013,634.093,38.206
00188620130-01,188620130,1,1,5370,4.54102,13.1054,0.00585669,3.14633,0.580861,0.0336282,12.2481,0.106283,0.857034,1202.25,156.673,6.54308,1362.93,0.00418815,0.365714,0.656049,3.11661,8.09305,2,1.15698,9.41654,9.06593,672.875,48.446
00188626183-01,188626183,1,1,3216,5.00906,15.8385,0.00571331,5.08058,1.17919,0.188414,23.6561,0.0753556,0.247,41635.3,4468.46,6.0811,1356.01,0.00414651,0.964581,0.000818673,3.62408,3.38194,2,26.8894,16.0501,19.0286,256.92,1.02971
00188629336-01,188629336,1,1,6294,3.93838,15.7538,0.00365217,4.36813,4.24594,0.0202574,60.0478,0.132012,1.97519,443.531,57.2568,1.70199,1355.03,0.00255672,0.0492463,0.565608,3.03803,4.80417,2,4.73809,7.74079,7.06963,1074.28,314.767
00188630094-01,188630094,1,3,6592,4.21106,0.86274,-1,11.8191,-1,0.0710864,7.05628,0.0197344,1.52298,678570,0,1,1354.85,-1,0.0674153,0.1,26.2899,0.42941,0,382.596,78.3994,20.7303,2555.31,10076.2
00188630094-02,188630094,2,3,6592,4.21106,0.86283,1.57242e-005,77.4485,95.7705,0.465818,2.96405,0.0197358,1.52298,92184.7,3396.19,2.60022,1354.42,0.00027044,1.30011,0.999198,64.337,0.06146,32,16.2021,14.3365,3.73331,2555.22,10074.8
00188630094-03,188630094,3,3,6592,4.21106,2.76634,0.00193955,8.03868,8.37455,0.048349,2.24239,0.0429116,1.52298,2660.21,1817.77,10.2636,1356.18,0.0100272,0.510283,0.0658382,16.9797,1.03611,10,0.41832,20.9912,11.1316,1732.88,2131.06
00197787320-01,197787320,1,1,4045,4.438,11.9874,0.00423669,7.45355,0.627462,0.0682748,10.9049,0.102559,1,5692.32,743.534,8.98345,1363.05,0.00304201,0.575945,0.0232752,5.58476,3.54028,2,52.3091,24.3825,26.1464,557.345,22.8044
00197831580-01,197831580,1,2,2518,4.438,14.283,0.00454013,1.89275,7.23321,0.0173377,116.796,0.115266,1,344.114,72.395,0.86363,1364.16,0.0035541,0.017893,0.424768,5.33636,2.49444,2,3.5369,8.21338,6.82737,327.263,2.71088
00197831580-02,197831580,2,2,2518,4.438,14.4874,0.00521859,2.34863,0.295631,0.0215135,18.8205,0.116363,1,307.636,55.0503,1.76011,1361.66,0.00404744,0.71134,0.976807,5.51502,-2.49722,2,1.63786,7.64825,6.27879,325.717,2.66
00197884260-01,197884260,1,1,3276,4.97957,11.5503,0.00533305,3.98119,0.699355,0.133094,7.48448,0.0639598,0.274,20819.2,1348.89,13.4101,1362.27,0.00376126,1.58339,0.00103767,3.85363,1.35972,2,2.47604,16.3879,14.6846,299.197,1.89387
00197886566-01,197886566,1,1,5759,4.0842,0.436076,3.70432e-006,25.3736,5.63563,0.15227,1.61658,0.0113773,1.52639,9472.13,50.2567,1.58404,1354.37,0.000128401,0.792021,0.993425,3.3809,0.14444,63,582.867,118.737,21.0103,2943.41,17738.9
00197908268-01,197908268,1,1,6225,4.26545,0.913278,-1,15.1624,-1,0.103826,2.63896,0.0196011,1.3377,12371.8,-1,3,1354.77,-1,0.298263,0.1,4.94995,0.65356,30,1798,523.944,124.972,2269.19,6266.2
00197934692-01,197934692,1,1,6301,4.27962,14.487,0.00583121,3.44678,1.72284,0.0236453,31.038,0.124947,1.33526,614.64,79.2571,3.19703,1361.58,0.00665986,0.0970549,0.49435,6.12993,4.99722,2,0.20295,9.36951,7.09154,908.912,161.29
00198003939-01,198003939,1,1,3357,4.93453,8.5954,0.00872085,1.24805,0.280302,0.0364081,5.07246,0.0555643,0.314,1459.34,203.822,11.4297,1356.17,0.0113322,0.579747,0.558362,1.933,-1.3125,3,22.0247,15.5055,17.3533,352.136,3.63381
00198037741-01,198037741,1,1,6725,3.8628,0.779962,1.67434e-005,136.238,31.364,0.537531,2.21739,0.0187068,2.32162,198691,2467.42,4.11467,1354.52,0.000309401,2.05734,0.788107,21.6458,0.39649,35,43.2899,14.8836,4.30774,3305.83,28225.6
00198076334-01,198076334,1,1,5854.39,4.438,0.391309,1.38365e-006,73.7401,16.9596,0.241488,1.49819,0.0207956,2.79708,23505.6,2719.8,2.15276,1354.24,5.18617e-005,1.07638,0.999999,3.30568,0.11528,70,8062.9,619.069,116.816,2995.99,19040.6
00200668936-01,200668936,1,1,3097,4.438,20.8305,0.0202502,17.6891,30.177,0.162033,7.89386,0.148237,1,10973.3,1393.5,12.4506,1358.18,0.0143482,6.22529,0.98773,1.91636,-1.21667,2,101.13,31.364,41.3244,354.94,3.75096
00200789127-01,200789127,1,1,4847,2.24406,1.61288,0.000273131,66.6473,72.8585,0.0549899,1.92238,0,11.1019,968.592,684.395,2.54081,1354.21,0.00245448,1.2704,0.999999,2.73998,0.98472,17,38.5542,11.1261,5.03198,0,0
00201176965-01,201176965,1,2,6367,3.9768,1.36432,-1,24.8864,-1,0.118975,4.69231,0.0260796,1.91603,328595,0,2.5,1354.38,-1,0.2719,0.1,49.4302,0.68194,0,387.287,203.341,66.4727,2408.12,7947.54
00201176965-02,201176965,2,2,6367,3.9768,4.09279,0.00137459,49.3638,13.8078,0.235995,2.09156,0.0542463,1.91603,63484.7,2069.82,19.7649,1358.04,0.00409225,4.03919,0.0236487,12.8836,2.19167,7,0.87885,15.4558,6.92143,1669.72,1836.93
00201226029-01,201226029,1,1,5780,4.438,13.719,0.00567748,16.4356,1.22037,0.150551,27.5087,0.112211,1,24079.2,2659.32,3.65994,1362.76,0.00401037,0.752411,0.633882,3.74509,1.40139,2,115.391,24.6523,30.0675,761.38,79.4195
00201234926-01,201234926,1,1,4186,4.58862,14.097,0.000517584,35.4607,32.0661,0.477127,21.9565,0.099263,0.680787,97016.5,974.876,5.39493,1361.06,0.000362139,2.69746,0.987692,3.42389,-2.59722,2,39.9174,75.8171,54.4536,483.73,12.94
00201248411-01,201248411,1,1,4486,4.49914,0.980981,9.74233e-006,9.21814,2.03601,0.107914,5.92733,0.0172035,0.782459,7028.42,120.826,0.743316,1354.55,0.000149488,0.371658,0.944305,2.32908,0.14583,28,56.7951,108.864,25.7899,1334.98,750.613
00201255204-01,201255204,1,1,4251,4.438,0.26431,2.34777e-005,14.3612,0.473846,0.131549,1.05001,0.00806425,1,16728.5,945.919,3.17171,1354.23,0.00107046,1.09394,0.778767,4.81798,0.16423,104,61.3099,7.30875,2.54514,2088.82,4499.1
00201256771-01,201256771,1,1,4911,4.507,1.88082,4.92711e-005,42.0834,48.0448,0.465028,2.35221,0.0277591,0.828951,94954.8,368.707,7.67988,1355.66,0.000376643,3.83994,0.97956,2.94843,0.69583,14,8999.86,560,174.73,1184.2,464.744
00201292296-01,201292296,1,1,3391,4.9186,17.9544,0.00951739,2.25485,0.497642,0.0624003,18.3188,0.0929013,0.331,4103.46,926.007,6.14452,1357.17,0.00665879,0.636716,0.675733,3.51598,2.20139,2,11.2415,22.8308,18.5493,282.438,1.50388
00201293780-01,201293780,1,1,5667,4.18416,0.468871,4.8749e-006,27.0064,5.42413,0.183972,1.77821,0.0118482,1.34466,13182,4597.83,1.59646,1354.35,0.00016141,0.79823,1,0.50747,0.16667,59,16336.6,324.073,72.7015,2663.94,11902.1
00201753428-01,201753428,1,2,3478,4.438,9.57737,0.00217499,15.373,2.06964,0.140818,75.0403,0.0883052,1,20825,3034.79,0.899168,1363.17,0.00144565,0.188364,0.671649,6.04565,2.51667,2,2.00347,13.3431,12.294,516.45,16.8126
00201753428-02,201753428,2,2,3478,4.438,12.7045,0.00484349,10.015,0.643272,0.0917374,7.05743,0.106609,1,10028.3,1209.82,15.071,1363.56,0.00342171,1.27484,0.0232452,6.37476,1.48472,2,0.82183,10.0377,7.97844,470.029,11.535
00201776479-01,201776479,1,1,5824,4.33676,0.368946,4.06217e-005,51.6269,59.3065,0.410793,1.42501,0.0102365,1.1512,70381.3,19315.7,3.86614,1354.21,0.00180592,1.93307,0.999992,24.2575,0.18542,75,78.7501,12.0714,4.90969,2725.29,13036.9
00201789285-01,201789285,1,3,5780,4.438,0.227326,1.0129e-005,18.822,2.94523,0.172411,2.33899,0.00729325,1,25162.2,2232.2,0.652478,1354.16,0.000476739,0.326239,0.858603,15.3229,0.075,121,36.9443,13.3655,3.3511,2986.48,18800
00201789285-02,201789285,2,3,5780,4.438,0.227328,5.78076e-006,17.0575,0.973832,0.156247,3.56262,0.00729329,1,28403.9,1539.01,0.574016,1354.24,0.000195296,0.0793922,0.00697963,22.4783,0.07604,121,36.9669,16.1268,3.75825,2986.47,18799.8
00201789285-03,201789285,3,3,5780,4.438,0.227334,4.71048e-006,17.9769,0.809069,0.164669,3.47612,0.00729342,1,31516.3,1315.28,0.592302,1354.32,0.000165936,0.0861768,0.0721741,0,0.11367,121,53.1213,20.5566,3.91815,2986.44,18799.1
00201792346-01,201792346,1,1,3104,5.17418,9.81003,0.00746682,3.86881,16.2289,0.242729,10.1294,0.0437755,0.146,23497.3,11571.7,5.49173,1356.14,0.0097097,2.74587,0.999877,7.55994,0.77361,3,6.0246,12.4897,8.86787,250.135,0.925166
00201793781-01,201793781,1,1,5711.7,3.84,5.99264,0.00102002,2.83279,0.810975,0.0212313,11.5812,0.046665,1.22218,496.137,42.6619,3.42886,1354.83,0.00244566,0.100242,0.541814,3.11597,4.25,5,2.12696,9.783,4.99768,1289.82,654.092
00201795667-01,201795667,1,2,3195,4.438,15.0063,0.00833932,13.1429,1.44669,0.12039,19.4664,0.119126,1,12712.3,2404.72,4.13355,1358.15,0.00598495,1.77355,0.873967,7.83477,6.02639,2,2.48001,23.9164,23.7514,408.47,6.57903
00201795667-02,201795667,2,2,3195,4.438,8.81506,0.00103975,9.02713,0.725869,0.0826889,27.8174,0.0835549,1,8148.4,729.164,2.6217,1361.58,0.00127613,0.200308,0.00067886,4.14838,-1.35417,3,0.42684,13.0867,9.53299,487.727,13.373
00201796819-01,201796819,1,1,5012,4.49244,0.285398,8.64511e-006,16.1179,17.2216,0.172247,1.53996,0.00798555,0.857142,11016.3,3899.07,1.19822,1354.19,0.000383249,0.59911,0.999997,9.97069,0.14375,96,24.7447,12.9789,4.90417,2291.27,6513.72
00201857950-01,201857950,1,1,2823,4.438,14.7974,0.0045695,14.794,1.43844,0.135514,29.1011,0.118017,1,16308.3,2273.5,2.87182,1359.48,0.00332115,1.31445,0.862224,3.20256,-2.42083,2,0.07441,11.1927,8.00702,362.602,4.08546
00201859220-01,201859220,1,2,3129,4.438,9.505,0.00327085,1.45084,0.500423,0.0132898,15.5423,0.0878598,1,172.602,25.071,2.92979,1361.69,0.00499128,0.102991,0.796708,5.25021,4.99861,3,0.07328,9.6469,8.08728,465.803,11.1258
00201859220-02,201859220,2,2,3129,4.438,14.4933,0.00433803,1.42304,4.85636,0.0130351,52.935,0.116395,1,200.139,38.5042,2.05634,1359.17,0.00267439,0.0281239,0.244602,5.82194,7.49444,2,0.0056,8.89036,7.1517,404.698,6.33936
00201897406-01,201897406,1,1,3393,4.438,8.06277,0.00852981,7.77751,0.727876,0.0712423,3.2449,0.0787308,1,5069.77,870.09,14.7743,1357.62,0.0116019,2.2301,0.765761,3.84864,-1.33472,4,100.757,41.6816,49.1222,533.585,19.1573
00201898220-01,201898220,1,1,3063,4.438,11.4174,0.00177906,10.4829,1.67529,0.096024,67.5999,0.0992813,1,10977,1328.3,1.41313,1365.09,0.0011645,0.124029,0.043421,6.68808,6,2,0.04686,10.0603,7.12214,428.948,8.00095
00201924791-01,201924791,1,2,6058,4.29425,13.6345,0.000656499,21.6557,23.0489,0.158123,18.2203,0.116408,1.25451,9870.75,148.003,3.35129,1362.58,0.000470043,1.67565,0.999368,86.8837,9.43611,2,0.4572,109.046,77.2319,877.541,140.15
00201924791-02,201924791,2,2,6058,4.29425,13.6344,0.000825028,19.3801,21.0348,0.141507,16.6664,0.116407,1.25451,7891.84,104.089,3.4636,1358.39,0.000584626,1.7318,0.998555,3.10603,8.19305,2,0.00389,87.6782,62.0328,877.543,140.15
00201938513-01,201938513,1,2,3450,4.438,12.9784,0.00315146,6.38367,0.878655,0.0584747,31.1146,0.108136,1,3969.78,425.651,3.18095,1356.2,0.00223616,0.199281,0.352619,6.6354,5.6625,2,13.3467,12.7968,11.8573,462.941,10.8549
00201938513-02,201938513,2,2,3450,4.438,10.9621,0.0012157,9.71797,1.39826,0.089017,67.0796,0.0966237,1,9436.37,584.65,1.35917,1363.89,0.000908526,0.111188,0.0280738,6.45625,-1.91944,2,1.56424,10.5721,8.97539,489.744,13.5956
00201938583-01,201938583,1,1,6966,4.17186,15.2449,0.00310628,26.5163,14.5764,0.144639,15.4964,0.138657,1.67929,8447.05,15070.3,4.19541,1364.49,0.00214605,2.0977,1,15.5968,0.27639,2,3.33462,13.8358,14.3797,1069.71,309.449
00204295038-01,204295038,1,1,6087,4.26576,12.0357,0.00885976,2.81448,0.964334,0.0197837,9.41739,0.107493,1.30313,451.654,54.5467,9.92588,1365.84,0.00629946,0.195285,0.1026,2.02248,8.71944,2,39.8729,18.1577,23.493,935.188,180.766
00204295137-01,204295137,1,1,5239,4.45266,14.8454,0.00523881,8.61693,13.8282,0.0848332,17.3191,0.113997,0.930431,3723.71,420.318,3.15903,1365.26,0.00364562,1.57952,0.972073,3.03763,8.33472,2,119.99,19.274,20.4362,660.444,44.9639
00204295467-01,204295467,1,1,5398,4.58034,13.3464,0.00800568,4.96316,1.04424,0.05528,10.0112,0.107871,0.822409,2686.54,307.44,5.87531,1366.33,0.00544709,1.25178,0.885319,3.50031,4.75833,2,2.66586,7.77031,6.19909,657.683,44.2169
00204317710-01,204317710,1,1,5700,4.39704,2.81208,0.000323589,13.7129,0.671681,0.114192,8.40278,0.0402824,1.1,15289.1,605.029,2.85653,1355.98,0.0017549,0.294102,0.019701,2.17735,0.81528,10,30.2123,19.7716,7.64191,1314.33,705.25
00204320409-01,204320409,1,1,3238,4.438,4.99717,0.0015462,1.04606,2.56396,0.00958193,21.43,0.0572319,1,102.547,19.1156,1.5332,1356.17,0.00322938,0.0201298,0.52854,3.20719,2.14444,6,5.99423,7.73076,4.9306,597.241,30.0691
00204325855-01,204325855,1,1,6598,4.09515,0.242116,1.4165e-006,67.7661,16.7333,0.356315,1.3124,0,1.74211,135703,1288.28,2.9054,1354.29,6.71542e-005,1.16243,0.513962,119.936,0.06042,114,70.4799,40.8596,6.36571,0,0
00204327008-01,204327008,1,1,5403,4.41939,0.323262,4.75231e-006,41.4092,42.2461,0.382934,1.68089,0.00903446,0.990538,60146.7,2925.09,1.93936,1354.26,0.000215317,0.969679,0.999972,53.8582,0.16111,85,62.2621,43.0125,6.77267,2496.38,9178.39
00204376737-01,204376737,1,1,5375,4.49371,3.36102,6.30533e-005,13.4433,0.103755,0.143188,11.33,0.0414672,0.86,24221.4,165.622,2.57918,1357.39,0.000267575,0.32849,0.126989,4.02619,2.38472,8,75.4045,156.594,62.8393,1080.11,321.654
00204377383-01,204377383,1,1,4852,4.47119,13.3736,0.00430112,2.65662,1.79394,0.0284468,29.1902,0.101979,0.855445,985.023,126.815,3.58043,1366.31,0.00294532,0.100211,0.108056,3.36555,9.74444,2,0.00895,7.64518,5.6127,620.087,34.9408
00206360658-01,206360658,1,1,6054,4.43573,13.3586,0.0042135,3.58294,2.13048,0.0308116,33.6933,0.114777,1.06518,1099.04,140.207,3.12266,1366.3,0.00286192,0.0933658,0.00296113,3.20798,-1.08472,2,1.78915,8.43045,6.55153,813.801,103.656
00206539783-01,206539783,1,2,4033,4.438,8.67456,0.00105906,38.9329,5.61652,0.356627,26.8087,0.0826647,1,123763,6144,2.89634,1355.68,0.0013279,1.44817,0.685071,12.5245,4.30139,3,3.41401,33.2459,21.3089,618.956,34.6865
00206539783-02,206539783,2,2,4033,4.438,17.3501,0.00400423,38.099,160.423,0.348989,43.2164,0.131227,1,61145.1,5406.44,2.95374,1359.98,0.00275326,1.47687,0.944915,2.71044,-2.4,2,0.81867,15.0374,11.351,491.257,13.7643
00206544316-01,206544316,1,2,3112,4.438,0.321998,2.79077e-006,28.5421,0.277909,0.261447,2.69324,0.00919865,1,66495.3,955.59,0.995981,1354.32,0.00011655,0.497991,0.742464,124.641,-0.0625,85,436.248,124.987,25.4347,1431.76,993.113
00206544316-02,206544316,2,2,3112,4.438,0.321976,3.7237e-006,26.0737,0.326236,0.238836,2.47723,0.00919824,1,59833.5,1752.43,1.12328,1354.24,0.000397906,0.357806,0.651057,8.96067,-0.07188,85,244.025,63.821,11.273,1431.79,993.202
00206551537-01,206551537,1,2,6116,4.28404,0.261808,3.8762e-005,3.01594,3.02366,0.021536,1.09218,0.0084061,1.28279,337.844,37.9769,1.32534,1354.34,0.00205503,0.521056,0.976015,9.01855,0.13406,105,42.7225,10.9105,2.75692,3333.8,29193.1
00206551537-02,206551537,2,2,6116,4.28404,0.261931,2.77522e-005,2.13317,2.42657,0.0152324,1.77237,0.00840873,1.28279,206.122,29.7563,0.628252,1354.21,0.001194,0.0476738,0.898979,0,0.13096,105,161.658,11.7345,3.92153,3333.28,29174.8
00206592394-01,206592394,1,1,5597,4.438,16.0856,0.00410279,3.49302,5.84417,0.0345479,95.536,0.118549,0.92614,1370.47,458.838,1.24698,1360.09,0.00282312,0.0476637,0.361244,7.54455,3.88472,2,6.05246,12.0124,10.4139,690.297,53.6619
00206609630-01,206609630,1,1,3332,4.94964,0.335279,2.98418e-006,6.03368,1.88701,0.183617,2.75681,0.00628566,0.301,18838.1,267.965,0.715045,1354.32,0.000119472,0.357522,0.944232,4.05047,0.24989,82,378.903,75.8693,12.424,1017.43,253.245
00206686962-01,206686962,1,1,4617.31,4.7926,10.0494,0.00267709,0.91829,0.357742,0.015005,18.4866,0.0813848,0.560583,219.101,37.2987,2.66882,1356.1,0.00270676,0.101038,0.786229,4.57284,5.025,3,2.97245,7.30102,6.31473,534.723,19.3214
00207084429-01,207084429,1,1,6049.08,4.438,4.89492,0.000606926,3.43985,0.826864,0.0172801,11.5451,0.0842519,1.82344,317.84,17.6565,2.58538,1356.07,0.00186019,0.0725803,0.632967,2.3457,3.15833,6,11.7247,16.1634,8.28305,1241.76,561.913
00207085748-01,207085748,1,2,5899,4.438,0.90602,-1,1.37004,-1,0.00957918,2.39409,0.0219507,1.31009,392299,0,3,1354.55,-1,0.0306341,0.1,93.9759,0.61713,0,22.4975,16.6082,3.74738,2010.93,3864.64
00207085748-02,207085748,2,2,5899,4.438,0.362427,-1,1.76667,-1,0.0123524,5.60979,0.0119171,1.31009,514376,0,0.5,1354.31,-1,0.00622705,0.1,12.4555,0.18534,0,132.668,10.999,2.54389,2729.2,13111.9
00207091008-01,207091008,1,1,5471,4.40536,0.246194,7.15271e-006,39.4586,40.2751,0.35566,1.51746,0.00758222,1.01626,67504.7,1201.75,1.81608,1354.32,0.000350148,0.908038,0.93083,10.5266,0.13564,112,56.8745,15.379,3.53811,2794.88,14420.2
00207109021-01,207109021,1,1,6001,4.5494,9.70491,0.00478662,2.21543,0.911656,0.0219165,13.707,0.0921875,0.925943,539.131,90.3558,5.03241,1356.63,0.00503545,0.131336,0.425257,3.60533,4.71389,3,2.93369,7.88829,7.02634,839.212,117.221
