#Select Statistics Per TCE From the Data Validation XML Files
#Mission = TESS
#Search = tess2018267104341 
#Sectors = S0003-S0003
#Created Date = 2019-02-11
#
tceid,ticid,planetNumber,planetCandidateCount,starTeffKelvin,starLoggCgs,orbitalPeriodDays,orbitalPeriodDays_err,planetRadiusEarthRadii,planetRadiusEarthRadii_err,ratioPlanetRadiusToStarRadius,ratioSemiMajorAxisToStarRadius,semiMajorAxisAu,starRadiusSolarRadii,transitDepthPpm,transitDepthPpm_err,transitDurationHours,transitEpochBtjd,transitEpochBtjd_err,transitIngressTimeHours,minImpactParameter,ws_mes,ws_mesphase,expectedtransitcount,chiSquare2,mes,maxses,equilibriumTempKelvin,InsolationFlux
00178155030-01,178155030,1,1,3098,4.438,0.48654,2.33611e-005,9.01195,1.0489,0.0825498,3.79995,0.0121125,1,8113.83,456.533,1.07372,1386.09,0.000490175,0.0837085,0.00999983,6.76294,0.17361,42,15.741,21.3726,5.32837,1242.1,562.529
00178170643-01,178170643,1,1,2990,5.12126,10.2877,0.0272759,8.03225,36.0076,0.451385,3.25685,0.0466923,0.163,87796.7,8984.92,27.435,1394.44,0.0193828,13.7175,0.990105,14.6181,2.475,2,210.032,29.2266,37.5851,246.51,0.872685
00178171080-01,178171080,1,1,5780,4.438,3.25062,5.90834e-005,23.4846,2.156,0.21512,6.27338,0.0429668,1,20341.8,122.744,2.85805,1388.14,0.000169973,1.42903,0.985042,3.01163,0.2125,6,28.668,174.452,79.8094,1230.42,541.669
00179040607-01,179040607,1,1,5350,4.07458,12.1294,0.00454574,9.40765,1.71515,0.0589416,20.4406,0.100743,1.46203,2741.83,423.31,2.2482,1389.88,0.00317855,0.901506,0.935931,4.14107,1.35833,2,13.4267,11.7123,11.9479,899.327,154.593
00179304342-01,179304342,1,1,5780,4.438,1.13611,-1,54.5849,-1,0.5,4.41854,0.0213191,1,284895,-1,3,1386.58,-1,1.01774,0.1,5.26472,0.58333,0,13.884,9.27951,3.73937,1746.77,2200.2
00179305195-01,179305195,1,2,5780,4.438,9.94894,0.00282104,42.6604,373.299,0.390771,41.4028,0.0905746,1,71433.4,6466.74,1.83438,1392.74,0.0020759,0.917192,0.967703,8.05788,1.99028,2,17.7136,15.6302,14.5612,847.455,121.895
00179305195-02,179305195,2,2,5780,4.438,14.4429,0.00321041,21.0994,1.87283,0.193271,65.3458,0.116125,1,43560.5,3600.85,2.01487,1390.23,0.00218349,0.326392,0.00999983,2.49618,-0.52639,2,9.92093,12.9525,12.272,748.44,74.1564
00179308923-01,179308923,1,1,9578,4.07554,0.941013,0.000509974,38.293,30.5517,0.14789,1.20862,0.0253193,2.3718,10078.8,751.727,7.142,1386.52,0.0062634,3.571,0.990105,3.61056,0.41788,22,17.8068,7.44805,2.82683,4090.54,66167
00179639066-01,179639066,1,1,9375,4.438,9.98401,0.0079476,9.07157,0.83199,0.0830959,13.0209,0.0907874,1,6327.6,1016.71,3.52693,1392.77,0.00533559,1.27086,0.901422,3.27052,-1.96667,2,3.87258,8.35381,7.67449,1372.94,839.698
00180551164-01,180551164,1,1,4911,4.507,0.292487,1.88189e-005,15.0932,17.3176,0.166782,1.5773,0.00802747,0.828951,11147.7,830.444,1.17709,1386.07,0.000690183,0.588545,0.990105,8.68703,0.14688,69,16.3764,8.99343,2.91384,2202.1,5557.37
00180724703-01,180724703,1,2,6691,4.438,1.1231,-1,4.87632,-1,0.0446673,4.50272,0.021156,1,459610,0,2,1386.47,-1,0.0877348,0.1,13.4908,0.56528,0,28.075,45.8476,12.565,2029.86,4012.23
00180724703-02,180724703,2,2,6691,4.438,0.280923,1.60222e-005,4.74028,1.06786,0.0434211,2.27173,0.00839874,1,2113.04,214.204,0.987973,1386.05,0.000489277,0.0478312,0.295586,7.41746,0.18907,72,26.0524,14.6697,4.9508,3221.63,25458
00183596242-01,183596242,1,2,3580,4.438,0.445595,8.25394e-007,60.0335,9.42134,0.549909,3.52179,0.0114231,1,188166,351.869,1.33564,1386.14,2.17805e-005,0.667822,0.830425,361.193,0.22361,46,10513,618.125,125.542,1478.03,1127.86
00183596242-02,183596242,2,2,3580,4.438,0.445598,1.29494e-006,51.9983,18.1778,0.476306,3.0898,0.0114231,1,101916,231.867,1.32182,1386.36,3.32714e-005,0.660911,0.972953,3.16996,0.104,45,2130.69,251.001,51.9146,1478.03,1127.85
00184398115-01,184398115,1,1,4998,4.09545,5.12778,-1,55.3563,-1,0.375421,17.9302,0.054696,1.35066,167504,-1,3,1387.33,-1,0.826379,0.1,2.23542,-1.1,4,2.04383e+006,1035.32,1791.52,1095.93,340.922
00184688874-01,184688874,1,1,4464,2.05997,12.102,0.0024222,41.2791,31.3699,0.0290139,61.6658,0.0921294,13.0323,843.201,122.73,1.05594,1390.17,0.00170237,0.0658862,0.750273,3.10561,-2.49861,2,17.0418,11.7661,13.0951,2342.76,7119.2
00197829751-01,197829751,1,2,3249,4.99099,11.3023,0.00275805,2.58234,0.488623,0.0902838,20.4783,0.0617253,0.262,9585.06,821.028,4.59876,1389.9,0.00195582,0.381162,0.0144699,6.92006,1.99167,2,65.7268,24.5963,26.8631,295.366,1.79872
00197829751-02,197829751,2,2,3249,4.99099,9.36831,0.00412928,2.25708,0.433655,0.0789119,10.4465,0.0544662,0.262,7324.17,786.593,7.40447,1393.77,0.00293739,0.543149,0.00999983,5.9204,4.7125,2,6.00037,17.4713,16.6395,314.433,2.31013
00197884260-01,197884260,1,1,3276,4.97957,10.6611,0.00313373,2.71304,1.5003,0.090699,91.2645,0.0606337,0.274,9665.61,1607.68,0.973328,1394.25,0.00251785,0.0809492,0.00999983,3.12189,0.16389,2,6.36956,10.9324,10.9544,307.294,2.10735
00197886566-01,197886566,1,1,5759,4.0842,0.436081,6.13339e-006,25.3307,5.85778,0.152012,1.6348,0.0113774,1.52639,9774.74,65.528,1.56723,1386.2,0.000164881,0.783615,0.989552,1.81455,0.27644,46,982.595,131.131,27.406,2943.41,17738.7
00197887879-01,197887879,1,1,6807,4.438,6.48643,0.00492233,2.00618,0.47193,0.0183767,8.59857,0.0681019,1,344.373,51.5183,4.10289,1391.51,0.00631842,0.156436,0.731462,2.58422,2.72639,3,6726.93,85.5362,118.482,1150.98,414.757
00197904545-01,197904545,1,1,5561,4.61847,12.4831,0.00288852,3.36194,0.939717,0.0382684,28.8819,0.104703,0.804724,1724.94,217.201,3.40285,1390.22,0.00202266,0.127481,0.127897,2.91081,2.24861,2,4.66503,7.16294,6.30924,680.283,50.6149
00197908268-01,197908268,1,1,6225,4.26545,0.913154,5.56866e-006,104.136,104.153,0.713081,2.11018,0.0195993,1.3377,215875,247.365,5.91814,1386.73,6.90269e-005,2.95907,0.990105,3.844,0.23248,22,1357.93,392.9,95.9731,2269.29,6267.33
00197931263-01,197931263,1,1,6438,4.23211,2.51861,9.6859e-005,56.3183,56.6426,0.356513,3.35164,0.0395926,1.44701,71782.9,417.046,6.04635,1386.4,0.000407622,3.02317,0.920789,2.34796,0.58611,8,218.521,178.609,70.9198,1717.4,2055.93
00197931808-01,197931808,1,1,6682,4.01404,8.57401,0.00448402,23.6625,11.1927,0.11183,5.65111,0.0920927,1.93821,5522.92,446.46,5.96323,1394.16,0.00316975,2.98162,0.990105,6.13511,0.40556,2,112.68,20.2518,23.3267,1352.65,791.162
00197933923-01,197933923,1,2,6252,4.438,10.3767,0.00860092,59.3718,9.07449,0.203736,6.13561,0.179254,2.66937,47582,5118.07,15.6533,1388.03,0.00601847,2.66865,0.0103751,21.7616,1.81805,2,3.97206,47.5091,40.6671,1064.59,303.561
00197933923-02,197933923,2,2,6252,4.438,3.91883,0.000307968,85.5747,12.5976,0.293653,1.266,0.0936553,2.66937,93182.8,5354.38,47.026,1389.32,0.000714198,17.3,0.520421,17.3468,1.38055,6,19.8846,16.1535,19.4008,1472.82,1112.03
00198003939-01,198003939,1,1,3357,4.93453,11.0543,0.00327128,2.10839,1.8448,0.0615063,80.3538,0.0657113,0.314,4452.28,771.037,1.11539,1391.3,0.00240758,0.0646619,0.0222489,3.34636,-0.17361,2,18.2598,13.31,14.6982,323.808,2.59821
00198005212-01,198005212,1,1,3395,4.91598,8.62651,0.0147094,2.90836,0.747766,0.0800022,8.22591,0.0571042,0.333,7540.06,935.627,8.67577,1394.01,0.0103886,0.645886,0.0214717,2.72448,5.26666,2,9.14971,8.00725,6.98655,361.759,4.04762
00198008281-01,198008281,1,2,6771,3.948,0.263255,5.23136e-006,12.1677,2.19382,0.05261,3.84701,0,2.11855,3124.26,175.793,0.554993,1385.97,0.000130106,0.0286274,0.1,43.0163,0.13125,77,102.937,37.084,6.03628,0,0
00198008281-02,198008281,2,2,6771,3.948,0.263245,5.57078e-006,46.6188,7.97593,0.201567,1.45669,0,2.11855,17855.8,374.275,1.38922,1386.1,0.000218412,0.69461,0.990105,3.89565,0.09167,77,139.817,50.1019,7.84505,0,0
00198011271-01,198011271,1,4,5860,4.11884,0.966799,-1,68.7102,-1,0.423277,5.3086,0.0195219,1.48694,346599,0,2,1386.76,-1,0.604055,0.1,1.83917,0.24458,0,363011,2511.16,807.523,2256.71,6129.47
00198011271-02,198011271,2,4,5860,4.11884,1.93333,-1,8.11043,-1,0.0499629,3.14876,0.0309862,1.48694,2903.09,-1,5,1385.98,-1,0.248415,0.1,27.7395,0.96667,10,22.8912,48.3271,17.7898,1791.23,2432.92
00198011271-03,198011271,3,4,5860,4.11884,1.93333,-1,10.2481,-1,0.0631317,5.24775,0.0309862,1.48694,4634.18,-1,3,1386.92,-1,0.181919,0.1,8.13509,-0.32778,0,0.83151,61.066,22.0011,1791.23,2432.92
00198011271-04,198011271,4,4,5860,4.11884,1.97483,0.00431907,4.17414,1.74394,0.0257141,1.26491,0.031428,1.48694,770.409,469.449,14.2667,1386.55,0.0304086,0.50142,0.0120013,2.96357,0.59167,11,17.4546,49.762,18.9734,1778.6,2365
00198035432-01,198035432,1,1,6431,3.94165,11.933,0.00645192,5.13025,8.71919,0.0232752,46.87,0.111592,2.01903,611.84,88.9913,1.91952,1392.71,0.00563644,0.0470377,0.270713,2.93204,-1.97222,2,0.92871,7.76674,6.48793,1207.05,501.671
00198037741-01,198037741,1,1,6725,3.8628,0.780055,2.59627e-005,136.035,36.4074,0.536732,2.20625,0.0187082,2.32162,194667,2838.52,4.12731,1386.5,0.000377835,2.06365,0.797734,23.2835,0.38959,26,10.1213,24.4015,6.54461,3305.7,28221.1
00198051336-01,198051336,1,2,6068,4.29248,0.641704,-1,9.63749,-1,0.0701012,3.53832,0.0151925,1.25932,293232,0,1.5,1386.15,-1,0.101773,0.1,44.3258,0.31667,0,121.042,87.3973,22.4935,2437.76,8346.12
00198051336-02,198051336,2,2,6068,4.29248,2.57077,0.00310847,54.4127,1796.43,0.395787,1.17431,0.038322,1.25932,68195.8,13065.2,30.8493,1387.4,0.0101659,15.4246,0.990104,7.39087,1.60417,8,2.07945,11.3165,5.10525,1534.9,1311.73
00198076334-01,198076334,1,1,5854.39,4.438,0.391318,2.48144e-006,71.0477,16.3583,0.232671,1.49238,0.0207959,2.79708,23134.3,55.5235,2.14523,1386.33,7.30065e-005,1.07262,0.990105,3.85003,0.10653,52,4878.98,478.548,80.6028,2995.97,19040.1
00199733788-01,199733788,1,2,3330,4.438,9.95759,0.00491479,2.61011,0.141923,0.0239087,5.4359,0.0906271,1,474.425,41.1919,6.39937,1392.87,0.0037042,0.875792,0.91964,8.57449,2,2,4.23224,16.3867,14.6157,488.098,13.4137
00199733788-02,199733788,2,2,3330,4.438,14.4587,0.00290808,1.98574,0.409521,0.0181894,24.285,0.11621,1,352.547,32.9349,3.53809,1390.32,0.00239093,0.109915,0.657457,4.94748,10.4625,2,14.6779,13.7766,13.1275,431.038,8.15797
00200723869-01,200723869,1,1,6382.67,4.438,10.9724,0.00226171,4.9377,0.552242,0.0254609,12.0898,0.141814,1.77643,715.819,39.2299,6.35072,1393.18,0.00161391,0.200003,0.464125,2.43035,4.45694,2,278.139,22.7989,29.3584,996.8,233.321
00201789285-01,201789285,1,2,5780,4.438,0.303089,1.54184e-005,15.4129,1.72659,0.141183,4.76071,0.00883491,1,22726.8,2257.25,0.538089,1386.19,0.00039571,0.0743813,0.325215,12.0736,0.15103,67,23.2447,11.2883,3.97188,2713.43,12811.4
00201789285-02,201789285,2,2,5780,4.438,0.303075,1.03356e-005,18.8612,1.15749,0.17277,4.79381,0.00883463,1,34103.8,2123.34,0.553924,1386.04,0.000268576,0.0896111,0.3,7.60421,0.10417,67,24.252,12.456,2.96346,2713.47,12812.2
00201793781-01,201793781,1,1,5711.7,3.84,11.9873,0.00397208,2.89808,1.70077,0.0217207,24.1307,0.0740844,1.22218,544.95,65.892,3.7379,1390.78,0.00276524,0.0857571,0.27286,3.45315,1.97083,2,0.01254,8.41216,6.40651,1023.67,259.517
00201796819-01,201796819,1,1,5012,4.49244,0.285408,1.27401e-005,16.1905,17.1707,0.173023,1.5439,0.00798573,0.857142,12084.6,714.021,1.22051,1386.16,0.000457013,0.610253,0.990105,9.86793,0.14061,71,22.5621,11.121,3.29263,2291.25,6513.42
00201878287-01,201878287,1,1,3051,5.08194,13.6176,0.00209737,1.34703,0.634653,0.0689319,114.494,0.0581349,0.179,5581.48,922.07,0.970815,1388.34,0.00155521,0.062667,0.0321376,5.36491,2.12361,2,5.1227,12.2261,12.1959,236.234,0.736019
00201919099-01,201919099,1,1,4267,4.39522,8.45223,0.00315226,3.61627,1.24102,0.0405924,18.2385,0.0686571,0.816045,2050.59,223.859,3.68587,1393.23,0.00227104,0.143934,0.00999983,4.21249,3.56944,2,25.8296,14.5774,15.4346,649.126,41.9601
00201938513-01,201938513,1,2,3450,4.438,9.98607,0.00391092,14.306,5.05098,0.131044,10.7494,0.0907998,1,11308.6,773.043,4.57398,1387.32,0.00275984,2.28699,0.931393,11.5021,4.37083,2,2.73467,28.8608,21.8826,505.206,15.3955
00201938513-02,201938513,2,2,3450,4.438,11.2049,0.00323479,7.01614,0.49345,0.0642682,15.2146,0.0980455,1,4924.22,412.887,5.99229,1391.65,0.00230532,0.362386,0.0107274,5.27089,7.775,2,6.51897,21.3386,17.7502,486.18,13.2041
00201958584-01,201958584,1,2,6072.3,3.96,9.91735,0.00301389,13.0318,2.053,0.0637378,26.1366,0.0951527,1.87285,4427.57,393.041,2.6524,1394.84,0.00196871,0.220471,0.543121,11.2384,-0.85278,2,156.579,19.036,22.8384,1188.74,471.917
00201958584-02,201958584,2,2,6072.3,3.96,8.79554,0.00629378,14.8275,1.91503,0.0725207,3.85405,0.0878346,1.87285,5284.69,343.25,13.5886,1394.17,0.0042409,2.0236,0.757769,2.59816,1.97083,2,31.6713,18.6193,21.1349,1237.27,553.83
00206385554-01,206385554,1,1,7033,4.14309,0.284837,1.23792e-005,9.00376,1.31171,0.0471311,1.36668,0.00981578,1.7499,1786.9,113.494,0.987285,1386.12,0.000458769,0.493643,0.955544,4.51335,-0.05938,71,89.4061,15.1094,4.05192,4143.59,69667.2
00206468815-01,206468815,1,2,5722,4.35582,7.36958,9.81804e-005,44.1325,44.1334,0.363804,13.0879,0.0746877,1.11119,121528,191.831,5.00202,1391.86,7.01017e-005,2.50101,0.717932,116.891,3.69444,2,432.996,951.718,673.697,973.889,212.597
00206468815-02,206468815,2,2,5722,4.35582,14.7405,0.00055174,19.984,20.0073,0.164738,16.678,0.118566,1.11119,19513.4,165.796,4.94571,1388.17,0.000389423,2.47285,0.906646,7.61353,0.56944,2,1.60267,158.315,113.062,772.953,84.3595
00206475263-01,206475263,1,3,2819,4.438,9.95785,0.00631465,3.55017,0.218808,0.0325197,5.42578,0.0906287,1,755.502,78.7164,5.27891,1392.73,0.00450915,2.04391,0.963862,5.2944,7.42777,2,0.13291,10.8807,7.86806,413.194,6.8887
00206475263-02,206475263,2,3,2819,4.438,14.4725,0.0033287,2.17341,1.32775,0.0199085,25.75,0.116283,1,469.899,52.923,4.31801,1390.18,0.00241989,0.0868307,0.171441,2.50353,10.4958,2,1.17073,11.0893,8.01007,364.778,4.18442
00206475263-03,206475263,3,3,2819,4.438,9.2005,0.00320615,2.17449,2.79811,0.0199184,27.2189,0.0859732,1,465.1,49.111,2.5281,1395.16,0.00161038,0.053728,0.286827,3.14797,5.48055,3,0.99995,7.4183,5.47719,424.234,7.65496
00207084429-01,207084429,1,1,6049.08,4.438,4.8916,0.000951984,3.63441,1.99732,0.0182575,16.7968,0.0842139,1.82344,368.006,28.4364,1.97322,1390.34,0.0017605,0.0470405,0.501631,2.12621,3.47083,4,7.55908,10.5714,6.75615,1242.04,562.421
00207091008-01,207091008,1,1,5471,4.40536,0.247591,4.22213e-005,32.918,34.5978,0.296705,1.32583,0.00761089,1.01626,51633.5,1659.83,2.41873,1386.05,0.00169264,1.20936,0.914514,9.79417,0.13646,82,38.1373,12.4203,3.13152,2789.61,14311.8
00207109417-01,207109417,1,1,4613,4.57726,0.291789,2.43423e-005,1.58811,1.72052,0.0199664,4.44063,0.0077614,0.728582,487.569,46.8738,0.514213,1386.17,0.00081316,0.0103388,0.1,2.0556,0.18239,69,61.8002,9.57707,3.59191,1972.17,3575.19
00207132108-01,207132108,1,1,5780,4.438,9.97781,0.00483181,1.67166,0.307718,0.0153125,14.5373,0.0907497,1,221.895,30.8245,3.02344,1392.8,0.00259017,0.146982,0.836448,4.08823,1.98611,2,0.06085,8.54399,8.65658,846.637,121.425
00207141131-01,207141131,1,1,5058,4.51761,4.13753,0.000435468,3.20451,0.456349,0.0349884,9.72312,0.0477174,0.838949,1129.16,67.3272,1.96263,1387.69,0.00113406,0.213428,0.842564,2.48678,0.79583,5,0.53229,14.2559,7.4113,935.837,181.268
00207142605-01,207142605,1,1,3226,4.438,11.465,0.00247302,11.7029,2.386,0.107199,68.5467,0.0995569,1,13682.3,1888.91,1.41474,1389.52,0.00173246,0.136997,0.00999983,5.19428,-1.52917,2,0.11366,16.3829,12.7475,451.15,9.79046
00207174531-01,207174531,1,3,6950,4.14486,0.625168,-1,8.04908,-1,0.0426455,3.36088,0.0164672,1.7289,390193,0,1.5,1386.12,-1,0.0637985,0.1,12.1673,0.30972,0,63.6522,36.4977,8.83874,3142.33,23042.4
00207174531-02,207174531,2,3,6950,4.14486,0.625053,-1,8.65825,-1,0.0458731,9.96113,0.0164652,1.7289,266107,0,0.5,1386.42,-1,0.0222134,0.1,103.672,0.06146,0,4.52973,13.8011,5.90471,3142.52,23048.1
00207174531-03,207174531,3,3,6950,4.14486,1.86854,0.000942331,66.7349,95.2138,0.353574,1.00113,0.0341683,1.7289,120062,41805.8,22.4225,1387.21,0.00588256,11.2112,0.698102,15.8555,0.89167,11,8.59855,16.2552,7.20775,2181.47,5352.06
00207176480-01,207176480,1,1,6654,4.438,9.68961,0.0097784,12.8622,6.88642,0.117818,3.19744,0.0889938,1,6110.53,439.763,12.6949,1393.59,0.00695022,6.34747,0.990105,4.15067,1.11667,2,98.4585,43.587,57.6758,984.226,221.769
00207200487-01,207200487,1,3,5073,4.438,1.25233,7.92731e-005,20.0108,20.7649,0.209381,2.25346,0.0208186,0.875438,18016.9,377.103,3.35024,1386.3,0.000737672,1.67512,0.990105,44.8555,0.1875,16,9.50758,23.6473,7.52546,1451.59,1049.29
00207200487-02,207200487,2,3,5073,4.438,1.25209,5.17395e-005,21.418,23.4273,0.224105,3.57202,0.0208159,0.875438,20686,584.547,2.02114,1386.52,0.000709699,1.01057,0.990105,3.04176,0.8025,16,434.74,48.4935,28.2299,1451.68,1049.56
00207200487-03,207200487,3,3,5073,4.438,11.8686,0.00312689,16.8017,29.8491,0.175803,31.4135,0.0932334,0.875438,12573.6,866.855,1.83153,1388.58,0.00194386,0.915763,0.990105,4.68919,-0.58333,2,10.7267,24.1956,17.4594,685.936,52.3186
00207205231-01,207205231,1,2,3164,4.438,12.2807,0.00453763,1.35479,2.3149,0.0124099,33.47,0.104225,1,173.654,27.8236,2.47594,1392.48,0.00297247,0.0400552,0.495069,6.83547,-2,2,3.30609,10.0858,9.53732,432.457,8.26597
00207205231-02,207205231,2,2,3164,4.438,9.97335,0.00395903,1.37476,1.43559,0.0125929,21.1695,0.0907227,1,179.438,25.3609,3.20749,1392.8,0.00285789,0.0517769,0.481662,3.81224,1.44028,2,9.29364,9.35984,10.1707,463.522,10.9094
00020922812-01,20922812,1,1,4721,2.90565,11.6374,0.0236879,52.6134,43.4235,0.0972001,2.1295,0.0901906,4.95823,3715.64,306.04,22.5358,1391.53,0.0167788,11.2679,0.990105,2.54241,-1.8,2,96.5406,21.6611,28.4095,1544.57,1345.1
00212375873-01,212375873,1,1,3272,4.98091,12.4202,0.00398297,3.88432,0.795308,0.130811,39.3669,0.0668739,0.272,18670.1,2504.51,2.3464,1388.24,0.00265903,0.388276,0.575666,3.8031,5.42222,2,42.544,13.6898,15.8814,291.18,1.69889
00212378592-01,212378592,1,1,3346,4.94133,10.6983,0.0398021,5.86754,1.38208,0.174503,4.50924,0.0638032,0.308,31802.6,4682.93,17.7236,1393.84,0.0280876,4.53432,0.677794,4.14245,1.39861,2,1.6768,7.23039,5.36322,324.393,2.61703
00212381865-01,212381865,1,1,3475,4.438,9.88447,0.00415968,1.91304,0.486117,0.0175235,18.8906,0.0901829,1,295.383,31.7305,2.44142,1392.79,0.00191874,0.120968,0.814338,6.67159,3.89722,2,25.6136,11.9422,11.4965,510.605,16.0642
00212953686-01,212953686,1,1,7592,4.12552,13.4791,0.00503389,5.07291,6.25005,0.024396,51.6057,0.134068,1.90474,656.97,98.9078,1.95584,1391.42,0.00361871,0.0510063,0.297942,2.98415,8.88611,2,3.70898,7.12566,6.25802,1262.71,600.804
00212957673-01,212957673,1,1,6118,4.438,15.7986,0.0019141,2.06439,2.73531,0.0147298,44.5903,0.145622,1.28378,250.636,40.0499,2.74667,1387,0.00129664,0.0398812,0.00999983,3.15836,2.18333,2,1.06413,13.2333,13.7692,801.554,97.5554
00213006879-01,213006879,1,1,4032,4.438,8.09987,0.00366969,3.82796,1.48116,0.0350643,17.2362,0.0789722,1,1500.34,142.494,3.7177,1392,0.00266297,0.12611,0.0160583,2.68734,5.55555,2,0.01313,13.4044,10.0491,633.104,37.9684
00215258019-01,215258019,1,2,3831,4.438,0.463214,-1,19.9588,-1,0.182824,4.22788,0.0117222,1,606104,0,1,1386.38,-1,0.158372,0.1,419.531,0.23127,0,4653.58,578.247,116.464,1561.35,1404.49
00215258019-02,215258019,2,2,3831,4.438,0.463206,-1,5.92312,-1,0.054256,7.45305,0.0117221,1,271194,0,0.5,1386.15,-1,0.0261268,0.1,8.01889,-0.06146,0,94.8163,27.1075,7.25284,1561.36,1404.52
00215336287-01,215336287,1,2,6487,4.438,2.59861,-1,6.65685,-1,0.060977,4.23958,0.0370097,1,0,0,5,1386.97,-1,0.295315,0.1,5.44464,1.29444,0,2109.96,160.658,67.0677,1487.91,1158.33
00215336287-02,215336287,2,2,6487,4.438,2.59215,0.000246951,32.5917,4.45679,0.298541,2.51121,0.0369484,1,39130.2,770.72,7.37897,1388.3,0.000909077,3.68948,0.990105,3.53287,1.88055,7,2.3662,14.3772,6.84408,1489.15,1162.18
00215403644-01,215403644,1,1,7690,4.438,2.19636,2.3539e-005,72.0112,1.23454,0.659626,3.40675,0.0330845,1,187200,412.504,7.06272,1387.97,0.000113626,3.53136,0.990105,5.77033,1.07222,9,62.0484,71.2988,34.9198,1865.55,2862.5
00219222201-01,219222201,1,1,7516,3.83825,1.19162,4.61298e-006,134.647,19.4378,0.469273,2.33501,0.0264511,2.62827,192124,155.834,5.65945,1386.72,4.35739e-005,2.82972,0.684213,3.80313,0.33333,17,30265.4,1088.31,334.938,3305.91,28228.4
00219223683-01,219223683,1,1,3259,4.98834,12.2779,0.00336984,2.33795,0.460404,0.0805103,27.7467,0.0657567,0.266,7623.62,763.06,3.65329,1388.49,0.00234713,0.272362,0.0128152,5.84479,-1.17083,2,21.1157,15.7262,17.1863,289.232,1.6539
00219234987-01,219234987,1,1,5780,4.15625,9.26944,-1,0.662399,-1,0.0060676,9.47025,0.0695997,1,42.9657,-1,7.5,1386.02,-1,0.0458552,0.1,8.40359,1.5,3,1.12017,9.19565,10.65,966.754,206.436
00219238496-01,219238496,1,2,9126,4.15723,6.50555,-1,75.4411,-1,0.328957,14.656,0.0902261,2.10071,0,0,4.5,1391.27,-1,1.12453,0.1,454.955,3.43055,0,668.689,4248.6,2470.1,1943.07,3368.82
00219238496-02,219238496,2,2,9126,4.15723,6.50541,5.09896e-005,90.821,16.0536,0.39602,8.77029,0.0902247,2.10071,90450.4,101.439,6.04232,1388.19,6.58859e-005,3.02116,0.910856,28.169,-0.625,3,1125.21,1113.89,655.44,1943.09,3368.93
00219239945-01,219239945,1,1,5837,4.37713,13.7109,0.00802159,3.49569,1.45983,0.0290861,22.4826,0.114131,1.10089,929.064,117.083,4.07356,1389.36,0.00561846,0.161626,0.543442,2.22006,-1.16528,2,0,8.20957,6.21597,799.929,96.7668
00219253008-01,219253008,1,1,5868,3.57327,5.06569,0.000741547,12.6179,2.07961,0.0414292,6.02091,0.0589373,2.78984,1930.85,44.9659,6.17077,1390.19,0.00139035,0.297373,0.418384,2.94403,-0.63472,4,3.21697,25.1497,15.8824,1781.46,2380.27
00219373406-01,219373406,1,3,7928,4.438,0.861811,-1,11.6168,-1,0.10641,4.87947,0.0177322,1,650509,0,1.5,1386.63,-1,0.147452,0.1,74.4578,0.43542,0,231.178,208.233,52.5879,2627.08,11256.8
00219373406-02,219373406,2,3,7928,4.438,4.46096,0.0019063,23.552,1.70471,0.215737,4.34315,0.0530609,1,51707.7,7685.09,9.66836,1387.19,0.00444637,1.74053,0.00999983,8.73938,1.725,5,0.08731,10.713,5.5789,1518.69,1257.17
00219373406-03,219373406,3,3,7928,4.438,0.861971,6.53727e-005,59.273,53.0101,0.542943,2.15408,0.0177344,1,148957,3210.1,4.51184,1386.2,0.000916401,2.25592,0.933609,1.38934,0.15139,24,25.1192,8.80517,3.76509,2626.92,11254
00219389540-01,219389540,1,3,5538,4.34812,14.3063,0.0024083,8.47584,1.20568,0.0708857,12.2513,0.114436,1.09527,5937.18,571.13,9.56497,1389.87,0.00169691,0.634512,0.00999983,7.87568,-3.54861,2,3.58823,18.1793,14.5815,756.006,77.2006
00219389540-02,219389540,2,3,5538,4.34812,8.06182,0.00330086,5.08369,3.40183,0.0425163,48.3997,0.0780725,1.09527,1929.57,319.138,1.04761,1392.73,0.00276364,0.0704788,0.639719,4.50802,5.39583,2,0.53142,9.93828,10.365,915.285,165.862
00219389540-03,219389540,3,3,5538,4.34812,10.0528,0.00622085,15.0465,13.3086,0.125838,9.237,0.0904481,1.09527,6571.66,725.988,4.48402,1392.64,0.00531097,2.24201,0.990105,7.93535,5.50278,2,16.9492,13.6988,13.3683,850.366,123.579
00219406747-01,219406747,1,1,6021.6,3.5,4.17106,0.00104696,9.26394,2.69901,0.021784,9.69686,0.0611444,3.89543,525.583,48.5932,2.99823,1389.74,0.0019711,0.0812814,0.464667,3.00114,2.26528,4,3.14869,9.96862,5.78386,2120.82,4781.17
00219984354-01,219984354,1,4,5117,3.65984,1.2384,-1,23.5783,-1,0.0949833,6.90695,0.0214875,2.27386,0,0,1.5,1386.56,-1,0.13216,0.1,67.936,0.61667,0,2531.03,228.261,104.668,2322.72,6878.72
00219984354-02,219984354,2,4,5117,3.65984,1.23828,-1,9.58767,-1,0.0386231,9.79826,0.0214861,2.27386,1789.45,-1,1,1386.44,-1,0.0376738,0.1,9.8742,-0.10833,0,1.75614,22.0608,14.1308,2322.79,6879.58
