#Select Statistics Per TCE From the Data Validation XML Files
#Mission = TESS
#Search = tess2018206190142 
#Sectors = S0001-S0003
#Created Date = 2019-02-12
#
tceid,ticid,planetNumber,planetCandidateCount,starTeffKelvin,starLoggCgs,orbitalPeriodDays,orbitalPeriodDays_err,planetRadiusEarthRadii,planetRadiusEarthRadii_err,ratioPlanetRadiusToStarRadius,ratioSemiMajorAxisToStarRadius,semiMajorAxisAu,starRadiusSolarRadii,transitDepthPpm,transitDepthPpm_err,transitDurationHours,transitEpochBtjd,transitEpochBtjd_err,transitIngressTimeHours,minImpactParameter,ws_mes,ws_mesphase,expectedtransitcount,chiSquare2,mes,maxses,equilibriumTempKelvin,InsolationFlux
00201938513-01,201938513,1,4,3450,4.438,28.5433,0.00396087,12.1264,0.396984,0.111079,28.1621,0.182876,1,11314.4,619.938,5.56333,1368.74,0.00275613,1.74693,0.847828,12.919,18.4875,2,5.30818,27.8354,21.1619,355.985,3.79533
00201938513-02,201938513,2,4,3450,4.438,23.4311,0.00596057,6.45265,0.476385,0.0591066,15.0413,0.160331,1,4165.39,470.189,12.6139,1363.68,0.0041551,0.705,0.00999983,7.49243,10.9556,2,32.3586,21.8225,24.0512,380.191,4.93776
00201938513-03,201938513,3,4,3450,4.438,18.8162,0.00166377,6.59879,0.669569,0.0604452,43.3789,0.138519,1,4355.6,367.356,3.51391,1372.88,0.00127955,0.200381,0.0171114,7.61207,11.2236,3,3.48403,20.1524,16.539,409.031,6.61521
00201938513-04,201938513,4,4,3450,4.438,28.0983,0.00228847,9.23307,0.360434,0.0845753,36.219,0.180971,1,8525.19,466.864,6.42853,1374.75,0.00163816,0.501461,0.00999983,4.80304,-3.42639,2,0.23744,15.7288,13.6989,357.855,3.87567
00201938583-01,201938583,1,1,6966,4.17186,28.378,0.00328194,31.74,13.1951,0.173132,24.9819,0.20982,1.67929,13288.5,1266.53,5.46531,1364.49,0.00211468,2.73266,0.990105,20.3348,0.27639,2,17.4147,14.7524,14.7946,869.591,135.139
00201958584-01,201958584,1,1,6072.3,3.96,10.808,0.00979948,3.63484,0.728182,0.0177779,4.79274,0.100767,1.87285,273.147,63.4109,7.67749,1361.64,0.0128223,0.800253,0.919305,2.7945,7.26528,5,21.1365,12.8958,14.6453,1155.14,420.791
00207084429-01,207084429,1,1,6049.08,4.438,4.89591,0.000502871,5.56054,3.31769,0.0279333,3.28927,0.0842633,1.82344,384.882,42.4641,3.29882,1356.07,0.00290974,1.64941,0.990105,2.08676,1.86111,11,19.436,19.4266,8.28956,1241.67,561.762
00207085748-01,207085748,1,4,5899,4.438,28.2444,-1,5.74742,-1,0.0401855,44.6847,0.217426,1.31009,0,0,5,1370.54,-1,0.195074,0.1,76.6861,1.24444,0,13.164,84.4554,85.1777,638.948,39.3896
00207085748-02,207085748,2,4,5899,4.438,0.362351,-1,2.44056,-1,0.0170642,2.86538,0.0119154,1.31009,500869,0,1,1354.33,-1,0.0176801,0.1,83.0272,0.1818,0,245.962,55.0208,6.86869,2729.39,13115.5
00207085748-03,207085748,3,4,5899,4.438,0.724772,-1,1.72154,-1,0.0120368,11.1678,0.0189158,1.31009,0,0,0.5,1354.52,-1,0.00602199,0.1,10.0024,-0.06146,0,22.4442,12.481,2.41664,2166.25,5204.24
00207085748-04,207085748,4,4,5899,4.438,3.14028,-1,2.23295,-1,0.0156126,5.42067,0.050273,1.31009,0,0,4.5,1356.24,-1,0.0706569,0.1,14.1134,0.96667,0,8.99233,14.0927,12.1972,1328.78,736.775
00207091008-01,207091008,1,1,5471,4.40536,0.248082,7.7235e-006,22.8645,22.8655,0.206089,1.18029,0.00762094,1.01626,41742.4,753.668,2.97698,1354.3,0.000349115,1.24235,0.756356,14.5934,0.13667,211,98.7727,20.8233,3.75019,2787.77,14274.1
00207132108-01,207132108,1,1,5780,4.438,9.96367,0.00101666,1.38093,1.91136,0.0126494,30.3883,0.090664,1,187.242,30.7028,2.53674,1362.91,0.00228163,0.0317044,0.0135539,3.83905,1.99861,5,1.11206,8.39335,7.51742,847.037,121.655
00207138379-01,207138379,1,1,2957,4.438,31.6079,0.00237628,13.92,1.73655,0.127508,177.989,0.195743,1,19286.7,1775.05,1.51994,1356.6,0.00192859,0.174415,0.126722,5.07062,8.69027,2,4.25349,15.971,12.2645,294.917,1.78781
00207141131-01,207141131,1,1,5058,4.51761,4.13739,9.56822e-005,2.81392,0.897569,0.0307237,17.593,0.0477163,0.838949,1134.54,42.8627,1.82992,1354.59,0.00064899,0.0560266,0.161834,2.53068,0.79583,13,14.6527,21.0557,7.89281,935.847,181.276
00207148580-01,207148580,1,4,3155,5.03968,0.502218,2.30945e-005,0.838126,0.353212,0.0347388,2.33923,0.00717637,0.221,1395.51,122.449,1.69207,1354.55,0.00100788,0.0660776,0.3,8.11578,0.12985,103,41.3531,7.70439,2.6534,772.565,84.19
00207148580-02,207148580,2,4,3155,5.03968,0.502025,4.34229e-005,2.06126,3.01581,0.0854353,1.21748,0.00717453,0.221,2995.01,330.253,2.60325,1354.17,0.0069178,1.30163,0.990105,10.57,0.25139,104,129.137,11.5781,3.35597,772.664,84.2333
00207148580-03,207148580,3,4,3155,5.03968,0.334746,2.87913e-005,0.880326,1.33037,0.0364879,2.67246,0.00547588,0.221,1564.37,354.415,1.01783,1354.44,0.00926985,0.0376833,0.0404979,5.61522,0.16602,156,80.7729,9.68363,4.13402,884.424,144.598
00207148580-04,207148580,4,4,3155,5.03968,0.33462,4.5788e-005,1.16427,0.260717,0.048257,1.11941,0.0054745,0.221,2034.37,489.369,2.40938,1354.3,0.00518006,0.577289,0.898112,0,0.16665,156,72.8102,9.37096,4.91396,884.535,144.671
00207149774-01,207149774,1,2,3133,4.438,13.3655,0.00101557,1.88369,0.225513,0.0172547,15.0517,0.110275,1,334.055,27.8724,5.96258,1366.11,0.00174642,0.136747,0.513802,6.56629,2.61111,4,1.36199,12.5537,8.6186,416.306,7.09861
00207149774-02,207149774,2,2,3133,4.438,19.0705,0.00556801,2.07516,0.176481,0.0190085,16.4548,0.139764,1,286.337,39.6318,3.52077,1371.19,0.00465555,0.494064,0.938506,4.7222,12.1139,2,0.33539,8.99337,8.20579,369.789,4.41913
00207174531-01,207174531,1,1,6950,4.14486,0.625138,1.90822e-006,58.5555,12.9781,0.310238,2.80661,0.0164667,1.7289,101485,967.151,2.11771,1354.25,7.91905e-005,0.722446,0.571756,19.3943,0.3125,84,158.235,63.9667,10.9355,3142.38,23043.9
00207176480-01,207176480,1,1,6654,4.438,16.0465,0.00447285,15.6967,6.35423,0.143782,5.53433,0.124569,1,9081.59,482.82,12.9162,1361.5,0.00717544,6.4581,0.990105,3.57951,9.69722,3,83.7342,46.3433,51.9944,831.899,113.189
00207199350-01,207199350,1,1,3994,4.67672,43.9052,0.00323596,3.9548,2.02121,0.0580547,217.564,0.213728,0.624,4014.79,455.599,1.60817,1358.84,0.00183829,0.0909441,0.177072,2.70381,2.02083,2,0.0576,9.12773,6.81416,301.135,1.94342
00207199659-01,207199659,1,5,7297,4.25288,0.215988,1.56924e-005,1.94835,1.28965,0.0112253,4.0106,0.00832999,1.58988,139.028,22.0523,0.401521,1354.22,0.000719261,0.00501086,0.306959,12.0726,0.08646,241,117.598,9.05654,2.78093,4448.32,92534.9
00207199659-02,207199659,2,5,7297,4.25288,0.215987,2.17402e-005,1.75138,0.883068,0.0100905,3.52829,0.00832997,1.58988,104.391,24.9299,0.350075,1354.26,0.00100317,0.00689093,0.7,10.7943,0.12856,241,129.045,8.00181,2.70064,4448.33,92535.5
00207199659-03,207199659,3,5,7297,4.25288,0.216009,1.08179e-005,2.27416,1.22567,0.0131025,3.96803,0.00833053,1.58988,189.94,21.4154,0.410686,1354.3,0.000567151,0.00585685,0.275175,8.30088,0.08583,241,151.066,8.08503,3.1942,4448.18,92522.9
00207199659-04,207199659,4,5,7297,4.25288,0.21602,1.16725e-005,2.12161,2.10855,0.0122236,3.51123,0.00833081,1.58988,166.981,20.4463,0.480386,1354.12,0.00127969,0.00602317,0.0994704,0,0.10729,242,177.302,8.2043,2.92265,4448.1,92516.7
00207199659-05,207199659,5,5,7297,4.25288,0.216097,2.00349e-005,2.6936,1.11057,0.0155191,3.60042,0.00833279,1.58988,260.04,34.0956,0.416862,1354.16,0.000704689,0.00848004,0.48676,0,0.10802,241,175.157,9.55576,3.79194,4447.57,92472.7
00207200487-01,207200487,1,3,5073,4.438,1.25232,2.65852e-005,21.2083,21.5477,0.221911,2.08187,0.0208185,0.875438,20302.3,342.164,3.8433,1355,0.000615691,1.92165,0.990105,102.198,0.1875,41,45.0279,40.3135,10.4529,1451.59,1049.3
00207200487-02,207200487,2,3,5073,4.438,17.5395,0.00124242,12.2916,32.0913,0.128611,62.4884,0.120962,0.875438,6631.25,653.483,1.16174,1355.25,0.00210472,0.580872,0.990105,3.9996,-3.76667,3,5.10154,19.6187,16.7428,602.205,31.0813
00207200487-03,207200487,3,3,5073,4.438,1.25241,6.41446e-005,2.99246,6.04901,0.0313113,11.5179,0.0208195,0.875438,1170.59,191.613,0.839397,1355.26,0.00378186,0.0267235,0.213238,7.61702,0.1843,41,60.6646,11.6101,5.80007,1451.56,1049.2
00207205231-01,207205231,1,2,3164,4.438,26.751,0.00304723,1.49106,0.498374,0.0136582,40.3379,0.175139,1,214.435,26.1175,4.69485,1376.05,0.00162404,0.0759316,0.411087,6.18966,1.99722,2,2.5422,9.92588,9.77359,333.609,2.92732
00207205231-02,207205231,2,2,3164,4.438,45.6417,0.00383754,1.44039,1.36608,0.0131941,106.98,0.250071,1,197.883,25.4452,2.93793,1359.13,0.00165307,0.0485108,0.462671,3.4179,-3.97778,2,2.27399,9.41178,9.99313,279.188,1.43585
00219984354-01,219984354,1,3,5117,3.65984,1.23809,-1,28.7804,-1,0.115939,10.5325,0.0214839,2.27386,0,0,1,1354.37,-1,0.105123,0.1,115.084,0.61806,0,8839.16,443.874,126.732,2322.91,6881.02
00219984354-02,219984354,2,3,5117,3.65984,1.23822,2.54594e-005,18.7095,7.12718,0.0753697,16.4364,0.0214854,2.27386,6811.44,395.924,0.619302,1354.24,0.000426051,0.0434589,0.00999983,14.2278,0.24167,42,24.477,34.2358,12.6884,2322.83,6880.02
00219984354-03,219984354,3,3,5117,3.65984,0.619719,1.75794e-005,104.38,14.9313,0.420484,1.40172,0,2.27386,170810,3361.36,7.43662,1354.51,0.000369887,3.71831,0.64969,64.2614,0.43433,84,14.1284,28.8636,10.3461,0,0
00219987521-01,219987521,1,1,6844,3.70217,3.95995,0.000124274,25.457,22.0321,0.0821205,9.41097,0.0558694,2.83958,3025.41,142.923,1.4121,1355.42,0.000885041,0.706051,0.990093,2.40652,-0.96111,13,9.5879,22.6524,9.24221,2152.99,5077.95
00219989191-01,219989191,1,1,4718,4.438,11.9996,0.00168706,5.52041,0.464954,0.0505672,8.54838,0.102628,1,3089.04,429.142,10.9697,1365.3,0.00300681,0.564182,0.25135,7.77875,5.09583,4,31.1419,18.9051,17.0085,649.855,42.149
00219990936-01,219990936,1,2,7313,4.15041,0.248215,9.71585e-006,5.296,1.82154,0.0270674,1.07237,0.00915046,1.79225,389.879,40.0286,1.37419,1354.21,0.000826808,0.687096,0.990105,10.7636,0.12292,210,102.605,7.64797,2.66439,4516.12,98306.6
00219990936-02,219990936,2,2,7313,4.15041,0.248228,1.19151e-005,4.00361,1.27856,0.0204621,1.08602,0.00915079,1.79225,261.257,53.9318,1.14559,1354.34,0.000921577,0.572797,0.987706,0,0.12413,211,221.422,12.3357,4.37757,4516.04,98299.5
00219993473-01,219993473,1,2,3006,4.438,30.5048,0.00404474,9.6692,1.17895,0.0885703,77.2025,0.191162,1,9346.76,1045.83,3.28481,1363.88,0.00298511,0.267492,0.029395,5.82528,-1.4125,2,3.30855,16.6494,15.9904,303.376,2.00191
00219993473-02,219993473,2,2,3006,4.438,21.8794,0.00377531,9.22343,1.48373,0.084487,71.2534,0.153172,1,8499.49,975.411,2.53978,1371.1,0.00292209,0.198607,0.0630669,4.40841,9.09722,2,0.05441,9.57109,8.81678,338.915,3.11808
00219994278-01,219994278,1,2,7405,4.01092,0.203756,1.78175e-005,1.9608,1.09697,0.00844444,3.06152,0,2.12696,78.689,15.5457,0.501297,1354.22,0.000693659,0.00475326,0.294391,8.79893,0.10066,256,163.174,8.69381,2.977,0,0
00219994278-02,219994278,2,2,7405,4.01092,0.203754,1.51943e-005,2.18815,0.701526,0.00942354,2.79259,0,2.12696,91.1508,15.8008,0.423971,1354.27,0.000641394,0.00787815,0.7,8.546,0.09859,256,229.681,8.8028,3.13734,0,0
00219998026-01,219998026,1,4,5551,4.438,38.0512,0.00413876,3.8471,0.604151,0.0355141,26.0255,0.220371,0.992269,1443.33,315.627,10.6975,1361.68,0.00288493,0.432062,0.394496,19.4857,-4.58889,2,40.7087,26.758,27.6421,519.758,17.2475
00219998026-02,219998026,2,4,5551,4.438,24.1592,0.00145448,4.03613,0.827125,0.0372592,68.8085,0.162791,0.992269,1623.8,186.617,2.71442,1370.04,0.00104475,0.102651,0.227754,5.60157,17.5889,2,0.01409,19.6579,13.9115,604.732,31.6061
00219998026-03,219998026,3,4,5551,4.438,11.9651,0.000999218,3.27242,2.28651,0.0302091,68.1554,0.101903,0.992269,1037.13,129.209,1.25688,1363.49,0.00135692,0.0448379,0.427952,5.58655,8.24861,4,3.02377,13.4375,9.10096,764.336,80.6601
00219998026-04,219998026,4,4,5551,4.438,26.0393,0.00207415,4.61314,0.581189,0.0425858,25.8208,0.17113,0.992269,2142.76,287.42,8.03343,1378.76,0.00149331,0.32837,0.0155874,6.08843,-4.17361,2,0.01199,10.0568,7.26102,589.813,28.6008
00219998089-01,219998089,1,1,6255,4.2605,3.10104,7.89728e-006,90.0373,90.1611,0.609536,4.34668,0.0444502,1.35307,159981,132.436,7.21383,1356.59,6.69654e-005,3.60692,0.990105,15.2089,0.67361,17,1.38764e+006,3482.8,1355.98,1522.8,1270.84
00220015845-01,220015845,1,2,5961,3.98166,26.3389,-1,86.1373,-1,0.446198,145.152,0.178572,1.76832,354369,0,2,1364.83,-1,0.62246,0.1,186.073,11.5292,0,34.1629,1201.33,898.288,827.722,110.933
00220015845-02,220015845,2,2,5961,3.98166,26.3222,-1,42.7422,-1,0.221408,19.5956,0.178497,1.76832,0,0,12.5,1376.37,-1,2.28713,0.1,36.197,-1.30694,0,668.022,705.059,552.951,827.897,111.026
00220018894-01,220018894,1,1,3103,4.438,11.084,0.00320382,10.4298,2.9982,0.095537,63.404,0.0973386,1,10867.7,1627.89,1.46234,1363.02,0.00227492,0.12769,0.0363911,2.54432,4.98611,4,7.07778,8.58214,9.0525,438.865,8.76689
00220402290-01,220402290,1,2,5770,4.19,0.785348,2.16895e-005,32.6464,9.1547,0.211777,1.57422,0.017342,1.41206,19079.6,340.94,3.64497,1354.75,0.000925776,1.82249,0.990105,31.8101,0.38945,66,1450.3,72.7816,16.9327,2297.44,6584.16
00220402290-02,220402290,2,2,5770,4.19,0.785211,6.81942e-005,13.7976,7.99606,0.0895052,1.35662,0.01734,1.41206,3380.67,215.44,3.07347,1354.36,0.00301099,1.53673,0.990105,0,0.39264,67,55.1763,14.0268,3.64753,2297.58,6585.69
00220424200-01,220424200,1,5,3487,4.438,11.9999,0.00139124,1.41644,0.701287,0.0129747,27.0539,0.10263,1,171.382,21.8977,2.34077,1359.17,0.00287817,0.0655541,0.741205,6.10907,2.50694,4,2.60369,11.8734,8.97628,480.293,12.5761
00220424200-02,220424200,2,5,3487,4.438,14.7133,0.00636604,2.06408,6.34751,0.018907,100.481,0.11757,1,408.537,80.5913,1.03085,1366.44,0.00250624,0.0234881,0.434749,6.45831,0.22778,3,9.22819,10.454,11.7077,448.741,9.58307
00220424200-03,220424200,3,5,3487,4.438,16.9803,0.00484811,1.77179,0.605329,0.0162297,30.2505,0.129356,1,265.391,34.1906,2.90967,1361.69,0.00672449,0.106568,0.756759,5.52453,5.00139,3,4.15532,10.2266,10.1091,427.81,7.91635
00220424200-04,220424200,4,5,3487,4.438,13.3269,0.00254866,1.15531,0.608766,0.0105826,15.295,0.110063,1,128.524,16.3148,6.12614,1366.15,0.00481053,0.0777656,0.419428,5.34921,0.59722,4,2.77063,10.8955,11.4262,463.792,10.9348
00220424200-05,220424200,5,5,3487,4.438,40.4516,0.00512568,1.33496,1.94638,0.0122283,94.6015,0.230734,1,171.659,23.3144,3.01244,1364.19,0.0045281,0.0439607,0.417395,2.99487,-5.88333,2,9.68977,9.6028,9.36225,320.323,2.48812
00220429097-01,220429097,1,2,3231,5.25425,0.991869,0.000191338,0.846153,0.0639566,0.0630146,1.26574,0.0090118,0.123,3367.23,339.024,5.09261,1325.67,0.00899897,1.60298,0.911661,12.2052,0.50139,82,43.2696,8.94207,3.59236,526.715,18.1896
00220429097-02,220429097,2,2,3231,5.25425,0.991569,0.000151056,0.918971,0.243568,0.0684375,1.43075,0.00900998,0.123,3597.8,706.207,3.7247,1326.18,0.00680969,1.86235,0.939054,0,0.49585,81,128.899,11.6589,4.54174,526.768,18.197
00220430912-01,220430912,1,2,5780,4.438,2.03266,9.17086e-006,38.3572,0.0601013,0.351353,3.24033,0.0314195,1,130678,417.549,6.10072,1354.84,0.000127627,2.34258,0.580103,25.869,1.05556,26,32.4573,67.8308,21.769,1438.87,1012.98
00220430912-02,220430912,2,2,5780,4.438,2.03269,1.64991e-005,24.9532,0.089083,0.228572,2.9362,0.0314198,1,53887.6,395.548,5.69002,1355.9,0.000226126,1.85083,0.679748,0.62067,1.4625,25,25.7306,37.7524,12.2049,1438.86,1012.96
00220432563-01,220432563,1,4,3289,4.438,50.4956,0.00869207,17.0173,27.1365,0.155879,37.0341,0.2675,1,9933.04,1015.23,6.21526,1349.91,0.00562272,3.10763,0.990105,7.14965,25.9903,2,17.8569,25.7738,26.8494,280.604,1.4652
00220432563-02,220432563,2,4,3289,4.438,48.6726,0.00282045,9.09188,0.542486,0.083282,72.8333,0.261023,1,8266.56,712.831,5.53038,1355.8,0.00193649,0.425236,0.00999983,5.6763,18.6875,2,2.69292,14.8089,13.9762,284.064,1.53882
00220432563-03,220432563,3,4,3289,4.438,44.3324,0.00203939,9.04666,0.948497,0.0828677,158.696,0.245265,1,8183.11,600.099,2.31088,1325.55,0.00142309,0.176862,0.00999983,6.94878,9.60972,2,1.78192,13.9618,9.95239,293.047,1.7429
00220432563-04,220432563,4,4,3289,4.438,43.5653,-1,5.26699,-1,0.0482458,231.521,0.242428,1,2768.77,-1,1.5,1335.16,-1,0.0697049,0.1,5.03565,-3.87222,2,0.27707,9.86204,7.47431,294.757,1.78394
00220433363-01,220433363,1,1,3509,4.85243,30.4465,0.00358806,4.25335,0.456643,0.0912432,31.8328,0.148802,0.427,9817.64,1975.54,7.97469,1374.41,0.00244809,0.667056,0.00999983,7.90006,12.2944,2,0.19646,17.8808,18.2707,262.292,1.11856
00220433364-01,220433364,1,3,3267,4.91119,35.2301,0.00523658,4.55561,1.54111,0.11855,182.948,0.150842,0.352,16380.2,7970.84,1.6112,1358.98,0.00269911,0.179165,0.227303,8.01173,5.70278,2,85.8121,24.5734,23.2438,220.217,0.555809
00220433364-02,220433364,2,3,3267,4.91119,20.4575,0.00203431,5.12241,0.50046,0.1333,36.3739,0.10499,0.352,20914,3677.61,4.86992,1374.48,0.00136106,0.572981,0.00999983,9.3102,12.293,3,4.64468,17.8389,12.9773,263.96,1.14729
00220433364-03,220433364,3,3,3267,4.91119,31.0427,0.00359508,4.39919,0.565661,0.114479,50.5766,0.138639,0.352,15352.1,3577.74,5.16705,1373.78,0.00227357,0.544651,0.167095,6.27854,15.2264,2,5.44571,12.7519,9.1174,229.704,0.657956
00220453894-01,220453894,1,3,7090.58,4.14618,0.23234,1.0713e-005,2.69223,1.18791,0.0143316,2.83551,0.00849391,1.72074,209.828,28.0105,0.46915,1325.49,0.000561189,0.0137733,0.717831,6.53451,-0.05625,348,300.112,8.69399,3.2693,4453.25,92946
00220453894-02,220453894,2,3,7090.58,4.14618,0.232412,1.60545e-005,3.71834,0.974792,0.0197939,1.95767,0.00849568,1.72074,355.882,45.048,0.49873,1325.43,0.000662311,0.0477953,0.898617,5.79351,0.09489,348,279.596,7.94809,3.89615,4452.79,92907.3
00220453894-03,220453894,3,3,7090.58,4.14618,0.774833,2.24723e-005,3.65557,2.79262,0.0194598,9.56567,0.0189597,1.72074,411.803,63.7043,0.559573,1326.03,0.000967473,0.013764,0.47542,5.21288,0.07479,104,28.0885,7.53592,3.50332,2980.68,18654.5
00220456828-01,220456828,1,1,6675.08,4.438,25.9318,0.00332468,4.43741,0.69721,0.0136578,13.0372,0.354929,2.97609,210.538,21.1803,15.0361,1334.96,0.00431719,0.213614,0.224754,2.72146,-2.99583,3,2.15533,10.5915,7.91724,852.905,125.062
00220458139-01,220458139,1,1,31000,5.59998,14.3373,0.0199226,4.54603,12.3861,0.231344,6.17965,0.0898756,0.18,28656.4,4353.41,13.673,1365.34,0.0283346,6.83649,0.968884,3.6198,-1.35278,3,10.2137,9.17905,9.2395,1935.84,3318.92
00220459909-01,220459909,1,1,5443,4.55904,21.6245,0.004057,2.64514,1.1208,0.0285665,47.1765,0.149437,0.84818,919.664,113.319,3.17971,1371.08,0.00305536,0.114309,0.483324,4.29554,12.1667,2,0.78048,9.51238,7.33545,572.196,25.3339
00220459976-01,220459976,1,1,3891,4.64044,32.3325,0.00667602,3.02871,1.59527,0.0451079,74.5039,0.167879,0.615038,2425.51,288.489,3.45963,1361.66,0.00479701,0.149812,0.0579127,2.71523,-6.13472,2,6.5791,7.58753,7.63818,328.629,2.75642
00220471131-01,220471131,1,3,9000,3.96104,0.295057,1.31294e-005,3.58977,1.04895,0.0125903,1.72522,0,2.61174,163.337,20.0228,1.10645,1354.38,0.000566348,0.0276788,0.684059,9.34747,0.10612,177,144.847,8.3551,3.26942,0,0
00220471131-02,220471131,2,3,9000,3.96104,0.295044,1.2417e-005,3.44868,1.32431,0.0120954,2.35576,0,2.61174,159.681,20.09,0.943807,1354.2,0.00055667,0.0136878,0.357783,4.7013,0.08056,177,196.975,9.35035,2.98349,0,0
00220471131-03,220471131,3,3,9000,3.96104,0.380715,1.50025e-005,6.21191,2.13314,0.0217868,2.28353,0.0135266,2.61174,509.039,62.6104,1.19666,1354.36,0.000625707,0.0356456,0.5,4.2202,0.21808,137,23.9881,8.36196,4.16315,5518.3,219150
00220473309-01,220473309,1,3,3874,4.71277,31.6971,0.0051532,6.96394,13.6925,0.110747,46.6543,0.167638,0.576,5016.72,638.17,2.61362,1373.99,0.00387284,1.30681,0.990105,6.60435,12.5403,2,2.96162,22.1153,16.0833,316.866,2.38246
00220473309-02,220473309,2,3,3874,4.71277,27.7137,0.00184632,2.84639,0.444418,0.0452658,40.179,0.153282,0.576,2363.35,206.787,5.16861,1359.95,0.00134335,0.255951,0.361546,5.25657,17.4458,2,1.31892,14.9409,11.241,331.374,2.84966
00220473309-03,220473309,3,3,3874,4.71277,43.101,0.00162508,2.37603,0.955451,0.0377856,196.958,0.205756,0.576,1658.7,165.054,1.65514,1362.06,0.00122224,0.0664741,0.311123,6.2646,-7.14583,2,0.49056,9.88776,7.38088,286.014,1.5815
00220474209-01,220474209,1,4,5843,4.33325,0.980154,6.51587e-007,51.2936,51.458,0.405429,3.7268,0.0196698,1.1589,71070.2,64.5525,2.10672,1325.4,3.04423e-005,1.05336,0.989969,340.776,0.49028,83,13067.4,970.208,137.982,1979.03,3625.15
00220474209-02,220474209,2,4,5843,4.33325,0.490076,8.80057e-007,27.8309,27.8798,0.219978,1.66223,0.0123911,1.1589,22745.7,65.1589,2.15858,1325.4,7.75186e-005,1.07929,0.974357,5.65023,0.35972,165,1935.22,337.342,50.4623,2493.42,9134.85
00220474209-03,220474209,3,4,5843,4.33325,24.5475,0.00249178,7.05872,10.9295,0.0557927,260.008,0.168374,1.1589,3560.07,564.421,0.726833,1348.72,0.00232235,0.042405,0.314868,4.40614,2.43056,3,6.99831,18.5804,15.9647,676.416,49.4739
00220474209-04,220474209,4,4,5843,4.33325,0.981124,4.72329e-005,2.97869,3.51277,0.0235438,4.28638,0.0196827,1.1589,617.662,74.8755,1.60142,1325.71,0.00234542,0.048317,0.481693,5.06502,0.30556,83,43.4066,9.5185,5.70758,1978.37,3620.38
00220478846-01,220478846,1,2,3665,4.438,0.318876,1.08975e-005,3.45212,5.4269,0.0316215,2.71102,0.00913909,1,1186.35,126.634,0.942356,1325.51,0.000885565,0.0309006,0.145612,11.3995,0.16467,254,285.653,10.2059,3.97262,1691.67,1935.44
00220478846-02,220478846,2,2,3665,4.438,0.318927,1.19477e-005,3.9801,0.39938,0.0364579,1.47997,0.00914006,1,1154.65,109.124,1.12123,1325.35,0.00110093,0.184454,0.894434,0.67699,0.08889,254,338.676,11.3544,3.70358,1691.57,1935.02
00220517198-01,220517198,1,1,3257,4.98988,67.469,0.0218094,1.92272,0.500033,0.0664611,49.4466,0.204495,0.265,5194.85,653.291,11.1095,1326.36,0.0174555,0.693495,0.0404851,1.93272,9.23194,2,1.76069,8.63631,7.5377,163.603,0.169312
00220521199-01,220521199,1,1,6473,4.438,0.728834,3.57982e-007,77.4632,7.50957,0.408857,2.665,0.0229011,1.73549,188461,343.348,3.10089,1325.42,1.70943e-005,0.928401,0.0277548,64.6744,0.36528,111,2458.98,217.959,35.9969,2486.45,9033.24
00220522615-01,220522615,1,1,8408,4.438,41.0829,0.00384805,3.53852,0.795302,0.015856,82.1295,0.375503,2.04421,252.637,27.8363,2.56851,1361.59,0.00388339,0.0935687,0.761738,4.50064,9.51528,2,0.45272,11.3734,9.09984,865.647,132.704
00220523369-01,220523369,1,1,3184,4.438,32.9056,0.00521938,15.6021,3.54237,0.142916,88.51,0.201064,1,18042.8,4192.9,2.13457,1340.78,0.00368625,1.06729,0.861081,7.89975,17.8972,2,14.3018,14.9549,13.1073,313.327,2.27777
00220523550-01,220523550,1,2,6352.8,4.36,13.4962,9.79077e-005,31.4465,6.2707,0.194587,17.6713,0.13579,1.48032,41667.7,161.029,6.46458,1337.76,0.000283411,1.281,0.449216,11.5215,6.67222,6,16.2222,275.043,130.155,925.554,173.432
00220523550-02,220523550,2,2,6352.8,4.36,13.4969,0.00126829,7.79295,1.58909,0.0482218,12.1632,0.135794,1.48032,2283.39,145.719,5.75529,1330.93,0.00342305,0.687943,0.80019,3.84344,4.19028,6,6.09559,14.5189,7.71406,925.537,173.419
00220536421-01,220536421,1,4,4965,4.438,46.5752,0.00184508,4.01781,1.77978,0.0368284,170.781,0.253354,0.999319,1646.79,210.613,2.16004,1347.5,0.00149442,0.0767346,0.0107373,7.34603,10.0264,2,0.2655,15.738,13.9176,435.11,8.47067
00220536421-02,220536421,2,4,4965,4.438,33.6488,0.00242257,3.65437,0.669426,0.033497,52.2308,0.203988,0.999319,1338.16,220.394,4.90311,1356.28,0.00178104,0.171521,0.275237,9.17423,24.5778,2,5.09456,14.133,10.9988,484.91,13.0666
00220536421-03,220536421,3,4,4965,4.438,31.5102,0.00444061,8.02581,1.33515,0.0735669,34.301,0.19525,0.999319,3985.8,510.943,3.66903,1349.39,0.00337432,1.83452,0.937783,7.95412,-1.53194,2,12.2206,13.7575,10.6668,495.641,14.2623
00220536421-04,220536421,4,4,4965,4.438,47.5974,0.00412342,3.35041,0.611634,0.0307108,39.1941,0.257048,0.999319,1127.69,266.936,9.26296,1344.39,0.00295383,0.294873,0.256365,6.60146,12.9986,2,0.18539,11.497,8.30164,431.973,8.22899
00220537674-01,220537674,1,1,5590,4.54298,45.8901,0.00983177,3.8638,0.601181,0.0401704,32.7943,0.250014,0.88106,1383.78,202.014,5.44615,1347.75,0.00687697,1.04364,0.906988,5.20341,1.08333,2,3.32887,9.13424,8.56942,463.046,10.8647
